sep=;
Version CSV1|Tool CLUSTERCONTROLLER|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 2

;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ()
;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;165008225;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743351;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743465;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628;1900743628
;Metering.TotWhOut;Operation.GriSwCnt;Metering.TotOpTms;Metering.TotFeedTms;Metering.GridMs.TotWhOut;GridMs.TotW;GridMs.Hz;Isolation.FltA;Isolation.LeakRis;DcMs.Vol[A];DcMs.Vol[B];DcMs.Amp[A];DcMs.Amp[A1];DcMs.Amp[B];DcMs.Amp[B1];GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;GridMs.A.phsA;GridMs.A.phsB;GridMs.A.phsC;DcMs.Watt[A];DcMs.Watt[B];Operation.Health;Operation.Evt.Prio;Operation.Evt.Msg;Operation.Evt.Dsc;InOut.AnInA1;InOut.AnInA2;InOut.AnInA3;InOut.AnInVol4;Env.ExInsol;Env.TmpVal;Mdul.TmpVal;Metering.TotWhOut;Operation.GriSwCnt;Metering.TotOpTms;Metering.TotFeedTms;Metering.GridMs.TotWhOut;GridMs.TotW;GridMs.Hz;Isolation.FltA;Isolation.LeakRis;DcMs.Vol[A];DcMs.Vol[B];DcMs.Amp[A];DcMs.Amp[A1];DcMs.Amp[B];DcMs.Amp[B1];GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;GridMs.A.phsA;GridMs.A.phsB;GridMs.A.phsC;DcMs.Watt[A];DcMs.Watt[B];Operation.Health;Operation.Evt.Prio;Operation.Evt.Msg;Operation.Evt.Dsc;Metering.TotWhOut;Operation.GriSwCnt;Metering.TotOpTms;Metering.TotFeedTms;Metering.GridMs.TotWhOut;GridMs.TotW;GridMs.Hz;Isolation.FltA;Isolation.LeakRis;DcMs.Vol[A];DcMs.Vol[B];DcMs.Amp[A];DcMs.Amp[A1];DcMs.Amp[B];DcMs.Amp[B1];GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;GridMs.A.phsA;GridMs.A.phsB;GridMs.A.phsC;DcMs.Watt[A];DcMs.Watt[B];Operation.Health;Operation.Evt.Prio;Operation.Evt.Msg;Operation.Evt.Dsc;Metering.TotWhOut;Operation.GriSwCnt;Metering.TotOpTms;Metering.TotFeedTms;Metering.GridMs.TotWhOut;GridMs.TotW;GridMs.Hz;Isolation.FltA;Isolation.LeakRis;DcMs.Vol[A];DcMs.Vol[B];DcMs.Amp[A];DcMs.Amp[A1];DcMs.Amp[B];DcMs.Amp[B1];GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;GridMs.A.phsA;GridMs.A.phsB;GridMs.A.phsC;DcMs.Watt[A];DcMs.Watt[B];Operation.Health;Operation.Evt.Prio;Operation.Evt.Msg;Operation.Evt.Dsc
;Counter;Counter;Counter;Counter;Counter;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Status;Status;Status;Status;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Counter;Counter;Counter;Counter;Counter;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Status;Status;Status;Status;Counter;Counter;Counter;Counter;Counter;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Status;Status;Status;Status;Counter;Counter;Counter;Counter;Counter;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Status;Status;Status;Status
DD.MM.YYYY hh:mm ;kWh;;h;h;kWh;W;Hz;mA;kOhm;V;V;A;A;A;A;V;V;V;A;A;A;W;W;;;;;mA;mA;mA;V;W/m²;°C;°C;kWh;;h;h;kWh;W;Hz;mA;kOhm;V;V;A;A;A;A;V;V;V;A;A;A;W;W;;;;;kWh;;h;h;kWh;W;Hz;mA;kOhm;V;V;A;A;A;A;V;V;V;A;A;A;W;W;;;;;kWh;;h;h;kWh;W;Hz;mA;kOhm;V;V;A;A;A;A;V;V;V;A;A;A;W;W;;;;
22.09.2016 00:00;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.7;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 00:05;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 00:10;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.7;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 00:15;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 00:20;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 00:25;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 00:30;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 00:35;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.3;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 00:40;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.2;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 00:45;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.2;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 00:50;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.4;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 00:55;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.2;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:00;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.2;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:05;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.3;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:10;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:15;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:20;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:25;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.4;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:30;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.4;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:35;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.4;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:40;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.2;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:45;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.3;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:50;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.7;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 01:55;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 02:00;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 02:05;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.1;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 02:10;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.4;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 02:15;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
